pair_id	trait_1	trait_2	annotation	annotation_prop	covariance	covariance_se	covariance_z	covariance_p_two_sided	tau	tau_se	h2_trait_1	h2_trait_2	correlation_descriptive	estimable_positive_h2	covariance_enrichment
discovery	IBD_deLange2017	DEP_FinnGen_R12	MAFbin2	0.0998554140226758	0.00186441350181019	0.00122032304152964	1.52780324419115	0.126561396554975	0.00163424592471296	0.00136929973346884	0.0208005059372197	0.00152816161035869	0.330689684201361	TRUE	1.65547688287107
discovery	IBD_deLange2017	DEP_FinnGen_R12	MAFbin3	0.0996066368972879	0.00107254828793938	0.00127091380060291	0.84391898760606	0.398714677072171	0.000823814846705018	0.00130341209499651	0.0216613679260454	0.00291636277976145	0.134943863797856	TRUE	0.954731111550607
discovery	IBD_deLange2017	DEP_FinnGen_R12	MAFbin4	0.100695686862236	0.00254432824491066	0.00128455922954043	1.98070138487964	0.0476247713764824	0.00229459100133821	0.00137049304674823	0.015418014485128	0.00395824196022244	0.325692490600807	TRUE	2.24034430942297
discovery	IBD_deLange2017	DEP_FinnGen_R12	MAFbin5	0.098317122559556	-0.00152976770962095	0.0017091733659582	-0.895033669544301	0.370769089722326	-0.00179029058513583	0.00178475739445494	0.04495401913484	0.00372426438716165	-0.118228171922147	TRUE	-1.37958615701439
discovery	IBD_deLange2017	DEP_FinnGen_R12	MAFbin6	0.0996422004512881	0.0015322026398028	0.00162838753997903	0.940932426824225	0.346739488858496	0.00127160783535143	0.00173265211193488	0.0345593053511285	0.00391656001242346	0.131698646381918	TRUE	1.36340660773148
discovery	IBD_deLange2017	DEP_FinnGen_R12	MAFbin7	0.0997337933780998	0.00276918502232171	0.00154478204349433	1.79260565202956	0.0730360020290234	0.00252112012612013	0.00171584784068959	0.0532177157678127	0.00467854967594768	0.175496409900459	TRUE	2.46185309643873
discovery	IBD_deLange2017	DEP_FinnGen_R12	MAFbin8	0.100229334597517	-0.00103795019669243	0.00178410269059208	-0.581777160118495	0.560716790368054	-0.00131124008237064	0.00181490582817025	0.047570602090176	0.00465850277821902	-0.0697242757845952	TRUE	-0.918193399141329
discovery	IBD_deLange2017	DEP_FinnGen_R12	MAFbin9	0.101099970660068	0.00266936789793863	0.00159362617740095	1.67502764186022	0.0939288083625259	0.0024115629441351	0.00169954502921016	0.0349614546173577	0.00444016097528493	0.214246792448204	TRUE	2.3410457537426
discovery	IBD_deLange2017	DEP_FinnGen_R12	MAFbin10	0.0984625640752075	0.000825060004199976	0.00134166038117571	0.614954436887351	0.538584810898819	0.000585327167935342	0.00144825301428733	0.0417502849023558	0.00428192063790076	0.061707294570995	TRUE	0.742962495923327
discovery	IBD_deLange2017	DEP_FinnGen_R12	synonymous	0.00312003085306062	-0.000226557382756767	0.00142416472294132	-0.159080883768037	0.873605148963343	-0.000341411296096639	0.00164654140066807	0.0174831879345879	0.000452229949359152	-0.0805727609546856	TRUE	-6.43830917650606
