qtl_key	locus	gene_symbol	gene_id	dataset_label	qtl_type	gwas_trait	p12	nsnps	PP.H0	PP.H1	PP.H2	PP.H3	PP.H4	status	message
block464__QTD000226__ENSG00000188315__ENSG00000188315	block464	C3orf62	ENSG00000188315	GTEx_colon_sigmoid_eQTL	eQTL	Howard_DEP	1e-06	1931	0.000553244779572732	0.256961204186644	0.00159171224599708	0.739273730885471	0.00162010790231474	ok	
block464__QTD000226__ENSG00000188315__ENSG00000188315	block464	C3orf62	ENSG00000188315	GTEx_colon_sigmoid_eQTL	eQTL	FinnGen_DEP	1e-05	1931	0.00228474085399609	0.251490497156754	0.00657331100176664	0.723534323575252	0.0161171274122313	ok	
block464__QTD000226__ENSG00000188315__ENSG00000188315	block464	C3orf62	ENSG00000188315	GTEx_colon_sigmoid_eQTL	eQTL	FinnGen_DEP	1e-06	1931	0.00231836976885405	0.255192165335742	0.0066700630319265	0.734183966453465	0.00163543541001302	ok	
block464__QTD000226__ENSG00000188315__ENSG00000188315	block464	C3orf62	ENSG00000188315	GTEx_colon_sigmoid_eQTL	eQTL	deLange_IBD	1e-05	1931	1.12690412977374e-30	0.253939880330325	3.24215820854344e-30	0.730581957535264	0.0154781621344068	ok	
block464__QTD000226__ENSG00000188315__ENSG00000188315	block464	C3orf62	ENSG00000188315	GTEx_colon_sigmoid_eQTL	eQTL	deLange_IBD	1e-06	1931	1.14282406431648e-30	0.257527325052408	3.28796063759974e-30	0.740902992514879	0.00156968243271445	ok	
block464__QTD000226__ENSG00000188315__ENSG00000188315	block464	C3orf62	ENSG00000188315	GTEx_colon_sigmoid_eQTL	eQTL	FinnGen_IBD	1e-05	1931	1.40613997840221e-31	0.25391434520175	4.04553338024697e-31	0.730508392623437	0.0155772621748069	ok	
block464__QTD000226__ENSG00000188315__ENSG00000188315	block464	C3orf62	ENSG00000188315	GTEx_colon_sigmoid_eQTL	eQTL	FinnGen_IBD	1e-06	1931	1.42613371124701e-31	0.257524722306023	4.10305632594351e-31	0.740895402357412	0.00157987533656984	ok	
block464__QTD000226__ENSG00000225399__ENSG00000225399	block464	RP11-3B7.1	ENSG00000225399	GTEx_colon_sigmoid_eQTL	eQTL	Howard_DEP	1e-05	1938	2.95143061076495e-10	1.37082335076266e-07	0.00203586932496104	0.945528734625144	0.0524352586724177	ok	
block464__QTD000226__ENSG00000225399__ENSG00000225399	block464	RP11-3B7.1	ENSG00000225399	GTEx_colon_sigmoid_eQTL	eQTL	Howard_DEP	1e-06	1938	3.09761230289729e-10	1.43871899306512e-07	0.00213670409363141	0.992359918757722	0.00550323296698431	ok	
block464__QTD000226__ENSG00000225399__ENSG00000225399	block464	RP11-3B7.1	ENSG00000225399	GTEx_colon_sigmoid_eQTL	eQTL	FinnGen_DEP	1e-05	1938	1.26467570746436e-09	1.39337980875053e-07	0.0087236151494098	0.961110238348737	0.0301660058991955	ok	
block464__QTD000226__ENSG00000225399__ENSG00000225399	block464	RP11-3B7.1	ENSG00000225399	GTEx_colon_sigmoid_eQTL	eQTL	FinnGen_DEP	1e-06	1938	1.29996909532282e-09	1.43226495039919e-07	0.00896706564915357	0.987932004764084	0.00310078506029855	ok	
block464__QTD000226__ENSG00000225399__ENSG00000225399	block464	RP11-3B7.1	ENSG00000225399	GTEx_colon_sigmoid_eQTL	eQTL	deLange_IBD	1e-05	1938	6.43337187262142e-37	1.44971487839163e-07	4.43767995214444e-30	0.999999810247975	4.47805321989587e-08	ok	
block464__QTD000226__ENSG00000225399__ENSG00000225399	block464	RP11-3B7.1	ENSG00000225399	GTEx_colon_sigmoid_eQTL	eQTL	deLange_IBD	1e-06	1938	6.43337213190227e-37	1.44971493681874e-07	4.43768013099395e-30	0.999999850550449	4.47805340037251e-09	ok	
block464__QTD000226__ENSG00000225399__ENSG00000225399	block464	RP11-3B7.1	ENSG00000225399	GTEx_colon_sigmoid_eQTL	eQTL	FinnGen_IBD	1e-05	1938	8.02830593875401e-38	1.4497148767752e-07	5.53785060454989e-31	0.999999809131854	4.5896659396083e-08	ok	
block464__QTD000226__ENSG00000225399__ENSG00000225399	block464	RP11-3B7.1	ENSG00000225399	GTEx_colon_sigmoid_eQTL	eQTL	FinnGen_IBD	1e-06	1938	8.02830627037917e-38	1.44971493665856e-07	5.53785083330183e-31	0.999999850438837	4.58966612919357e-09	ok	
block464__QTD000226__ENSG00000228008__ENSG00000228008	block464	CTD-2330K9.3	ENSG00000228008	GTEx_colon_sigmoid_eQTL	eQTL	Howard_DEP	1e-05	1380	0.000198153348711007	0.0908539857293025	0.00194498923003877	0.891768956961136	0.0152339147308117	ok	
block464__QTD000226__ENSG00000228008__ENSG00000228008	block464	CTD-2330K9.3	ENSG00000228008	GTEx_colon_sigmoid_eQTL	eQTL	Howard_DEP	1e-06	1380	0.000200907901162558	0.0921169574163914	0.00197202674864088	0.904165539620948	0.00154456831285777	ok	
block464__QTD000226__ENSG00000228008__ENSG00000228008	block464	CTD-2330K9.3	ENSG00000228008	GTEx_colon_sigmoid_eQTL	eQTL	FinnGen_DEP	1e-05	1380	0.000847035504179535	0.0905389094991969	0.00831414126385713	0.888679916233961	0.0116199974988063	ok	
block464__QTD000226__ENSG00000228008__ENSG00000228008	block464	CTD-2330K9.3	ENSG00000228008	GTEx_colon_sigmoid_eQTL	eQTL	FinnGen_DEP	1e-06	1380	0.000855987418677169	0.0914957720776209	0.00840200945987495	0.898071950672466	0.00117428037136093	ok	
block464__QTD000226__ENSG00000228008__ENSG00000228008	block464	CTD-2330K9.3	ENSG00000228008	GTEx_colon_sigmoid_eQTL	eQTL	deLange_IBD	1e-05	1380	4.06058187726704e-31	0.0915023424567372	3.98569495310085e-30	0.898137825699115	0.0103598318441446	ok	
block464__QTD000226__ENSG00000228008__ENSG00000228008	block464	CTD-2330K9.3	ENSG00000228008	GTEx_colon_sigmoid_eQTL	eQTL	deLange_IBD	1e-06	1380	4.09879845373641e-31	0.0923635259947916	4.02320672371962e-30	0.906590740560412	0.00104573344479211	ok	
block464__QTD000226__ENSG00000228008__ENSG00000228008	block464	CTD-2330K9.3	ENSG00000228008	GTEx_colon_sigmoid_eQTL	eQTL	FinnGen_IBD	1e-05	1380	5.06877473697133e-32	0.0915296228029661	4.97529430465501e-31	0.898405893355546	0.0100644838414808	ok	
block464__QTD000226__ENSG00000228008__ENSG00000228008	block464	CTD-2330K9.3	ENSG00000228008	GTEx_colon_sigmoid_eQTL	eQTL	FinnGen_IBD	1e-06	1380	5.11510756264183e-32	0.0923662798408265	5.02077264126279e-31	0.906618071997965	0.00101564816120445	ok	
block464__QTD000230__ENSG00000114316__3:49292598:49294407:clu_43107_-	block464	USP4	ENSG00000114316	GTEx_colon_sigmoid_sQTL	sQTL	Howard_DEP	1e-05	1915	1.51294504608569e-05	0.00702707474418092	0.00213159406668395	0.990046470801669	0.000779730937004692	ok	
block464__QTD000230__ENSG00000114316__3:49292598:49294407:clu_43107_-	block464	USP4	ENSG00000114316	GTEx_colon_sigmoid_sQTL	sQTL	Howard_DEP	1e-06	1915	1.51400751273258e-05	0.00703200951201017	0.00213309098000965	0.990741731582497	7.80278503564532e-05	ok	
block464__QTD000230__ENSG00000114316__3:49292598:49294407:clu_43107_-	block464	USP4	ENSG00000114316	GTEx_colon_sigmoid_sQTL	sQTL	FinnGen_DEP	1e-05	1915	6.14569776419569e-05	0.00676073245594656	0.00865869710448846	0.952490154633886	0.0320289588280367	ok	
block464__QTD000230__ENSG00000114316__3:49292598:49294407:clu_43107_-	block464	USP4	ENSG00000114316	GTEx_colon_sigmoid_sQTL	sQTL	FinnGen_DEP	1e-06	1915	6.32811232850159e-05	0.00696140227614583	0.00891570168238584	0.98076165174125	0.003297963176933	ok	
block464__QTD000230__ENSG00000114316__3:49292598:49294407:clu_43107_-	block464	USP4	ENSG00000114316	GTEx_colon_sigmoid_sQTL	sQTL	deLange_IBD	1e-05	1915	3.05614578705056e-32	0.00688680851308504	4.30581549769599e-30	0.970262236587478	0.0228509548994321	ok	
block464__QTD000230__ENSG00000114316__3:49292598:49294407:clu_43107_-	block464	USP4	ENSG00000114316	GTEx_colon_sigmoid_sQTL	sQTL	deLange_IBD	1e-06	1915	3.12031780432731e-32	0.00703141561813741	4.39622769847497e-30	0.990635507153657	0.00233307722821007	ok	
block464__QTD000230__ENSG00000114316__3:49292598:49294407:clu_43107_-	block464	USP4	ENSG00000114316	GTEx_colon_sigmoid_sQTL	sQTL	FinnGen_IBD	1e-05	1915	3.81000638898413e-33	0.00687993579823156	5.3679325853892e-31	0.969292961012742	0.023827103189022	ok	
block464__QTD000230__ENSG00000114316__3:49292598:49294407:clu_43107_-	block464	USP4	ENSG00000114316	GTEx_colon_sigmoid_sQTL	sQTL	FinnGen_IBD	1e-06	1915	3.89350013553035e-33	0.00703070499837061	5.48556724449569e-31	0.990534369176735	0.002434925824901	ok	
block464__QTD000230__ENSG00000164068__3:49700709:49701491:clu_29483_+	block464	RNF123	ENSG00000164068	GTEx_colon_sigmoid_sQTL	sQTL	Howard_DEP	1e-05	1519	2.00747274270788e-11	9.31678772779809e-09	0.00215003158343428	0.997841079807109	8.87927259266749e-06	ok	
block464__QTD000230__ENSG00000164068__3:49700709:49701491:clu_29483_+	block464	RNF123	ENSG00000164068	GTEx_colon_sigmoid_sQTL	sQTL	Howard_DEP	1e-06	1519	2.00748878524402e-11	9.31686218206123e-09	0.00215004876521645	0.997849053963493	8.87934355056817e-07	ok	
block464__QTD000230__ENSG00000164068__3:49700709:49701491:clu_29483_+	block464	RNF123	ENSG00000164068	GTEx_colon_sigmoid_sQTL	sQTL	FinnGen_DEP	1e-05	1519	8.60981627560578e-11	9.24921278338758e-09	0.0092212345036122	0.990603541743804	0.000175214417273285	ok	
block464__QTD000230__ENSG00000164068__3:49700709:49701491:clu_29483_+	block464	RNF123	ENSG00000164068	GTEx_colon_sigmoid_sQTL	sQTL	FinnGen_DEP	1e-06	1519	8.6111741972879e-11	9.25067154930996e-09	0.00922268885686058	0.990759777601186	1.75242051713861e-05	ok	
block464__QTD000230__ENSG00000164068__3:49700709:49701491:clu_29483_+	block464	RNF123	ENSG00000164068	GTEx_colon_sigmoid_sQTL	sQTL	deLange_IBD	1e-05	1519	4.1434382407588e-38	9.33694520425303e-09	4.43768071770885e-30	0.999999982799409	7.86364903464762e-09	ok	
block464__QTD000230__ENSG00000164068__3:49700709:49701491:clu_29483_+	block464	RNF123	ENSG00000164068	GTEx_colon_sigmoid_sQTL	sQTL	deLange_IBD	1e-06	1519	4.14343827008305e-38	9.33694527033316e-09	4.43768074911547e-30	0.999999989876684	7.8636490903008e-10	ok	
block464__QTD000230__ENSG00000164068__3:49700709:49701491:clu_29483_+	block464	RNF123	ENSG00000164068	GTEx_colon_sigmoid_sQTL	sQTL	FinnGen_IBD	1e-05	1519	5.1706617521469e-39	9.33694520618042e-09	5.53785156722753e-31	0.999999983006035	7.65701544009129e-09	ok	
block464__QTD000230__ENSG00000164068__3:49700709:49701491:clu_29483_+	block464	RNF123	ENSG00000164068	GTEx_colon_sigmoid_sQTL	sQTL	FinnGen_IBD	1e-06	1519	5.17066178777955e-39	9.33694527052423e-09	5.53785160539068e-31	0.999999989897347	7.65701549285814e-10	ok	
block464__QTD000230__ENSG00000173531__3:49684189:49684371:clu_43117_-	block464	MST1	ENSG00000173531	GTEx_colon_sigmoid_sQTL	sQTL	Howard_DEP	1e-05	1541	5.60241304697009e-51	2.60116760737836e-48	0.00214909620122494	0.997812757321995	3.81464767832412e-05	ok	
block464__QTD000230__ENSG00000173531__3:49684189:49684371:clu_43117_-	block464	MST1	ENSG00000173531	GTEx_colon_sigmoid_sQTL	sQTL	Howard_DEP	1e-06	1541	5.60260539466102e-51	2.60125691328616e-48	0.00214916998616161	0.997847015235191	3.81477864665265e-06	ok	
block464__QTD000230__ENSG00000173531__3:49684189:49684371:clu_43117_-	block464	MST1	ENSG00000173531	GTEx_colon_sigmoid_sQTL	sQTL	FinnGen_DEP	1e-05	1541	3.04743419854277e-51	3.28938120002373e-49	0.00116900150072176	0.125307759399014	0.873523239100269	ok	
block464__QTD000230__ENSG00000173531__3:49684189:49684371:clu_43117_-	block464	MST1	ENSG00000173531	GTEx_colon_sigmoid_sQTL	sQTL	FinnGen_DEP	1e-06	1541	1.42517291380355e-50	1.53832262947306e-48	0.00546699015132478	0.586018312291316	0.408514697557356	ok	
block464__QTD000230__ENSG00000173531__3:49684189:49684371:clu_43117_-	block464	MST1	ENSG00000173531	GTEx_colon_sigmoid_sQTL	sQTL	deLange_IBD	1e-05	1541	1.39112469222153e-79	3.13480116483578e-50	5.33638053177885e-32	0.0110361925286678	0.988963807471343	ok	
block464__QTD000230__ENSG00000173531__3:49684189:49684371:clu_43117_-	block464	MST1	ENSG00000173531	GTEx_colon_sigmoid_sQTL	sQTL	deLange_IBD	1e-06	1541	1.26543448476498e-78	2.85156716651315e-49	4.85423052764424e-31	0.100390559411176	0.899609440588835	ok	
block464__QTD000230__ENSG00000173531__3:49684189:49684371:clu_43117_-	block464	MST1	ENSG00000173531	GTEx_colon_sigmoid_sQTL	sQTL	FinnGen_IBD	1e-05	1541	2.29221092397342e-80	4.13916996006587e-50	8.7929642955936e-33	0.0148928267863552	0.985107173213634	ok	
block464__QTD000230__ENSG00000173531__3:49684189:49684371:clu_43117_-	block464	MST1	ENSG00000173531	GTEx_colon_sigmoid_sQTL	sQTL	FinnGen_IBD	1e-06	1541	2.02128684955041e-79	3.64994762080292e-49	7.75369444119086e-32	0.131325937857894	0.868674062142114	ok	
block464__QTD000230__ENSG00000233276__3:49357747:49358165:clu_43073_-	block464	GPX1	ENSG00000233276	GTEx_colon_sigmoid_sQTL	sQTL	Howard_DEP	1e-05	1831	4.86525404716253e-08	2.2597499823174e-05	0.00163467346126369	0.759012558757578	0.239330121628794	ok	
block464__QTD000230__ENSG00000233276__3:49357747:49358165:clu_43073_-	block464	GPX1	ENSG00000233276	GTEx_colon_sigmoid_sQTL	sQTL	Howard_DEP	1e-06	1831	6.20091272395227e-08	2.88011936940377e-05	0.00208344052894191	0.967384351899231	0.030503344369007	ok	
block464__QTD000230__ENSG00000233276__3:49357747:49358165:clu_43073_-	block464	GPX1	ENSG00000233276	GTEx_colon_sigmoid_sQTL	sQTL	FinnGen_DEP	1e-05	1831	1.80006222258242e-07	1.98020495888959e-05	0.00604801705184318	0.664998809775855	0.328933191116492	ok	
block464__QTD000230__ENSG00000233276__3:49357747:49358165:clu_43073_-	block464	GPX1	ENSG00000233276	GTEx_colon_sigmoid_sQTL	sQTL	FinnGen_DEP	1e-06	1831	2.55705138827806e-07	2.81295045009028e-05	0.0085914198991179	0.944654083846676	0.0467261110445668	ok	
block464__QTD000230__ENSG00000233276__3:49357747:49358165:clu_43073_-	block464	GPX1	ENSG00000233276	GTEx_colon_sigmoid_sQTL	sQTL	deLange_IBD	1e-05	1831	1.32073880700129e-34	2.97619154758855e-05	4.43754150582377e-30	0.999968610765639	1.62731889166082e-06	ok	
block464__QTD000230__ENSG00000233276__3:49357747:49358165:clu_43073_-	block464	GPX1	ENSG00000233276	GTEx_colon_sigmoid_sQTL	sQTL	deLange_IBD	1e-06	1831	1.320740741341e-34	2.97619590648637e-05	4.43754800499886e-30	0.999970075308806	1.62732127501439e-07	ok	
block464__QTD000230__ENSG00000233276__3:49357747:49358165:clu_43073_-	block464	GPX1	ENSG00000233276	GTEx_colon_sigmoid_sQTL	sQTL	FinnGen_IBD	1e-05	1831	1.64817075489544e-35	2.97619159143375e-05	5.53767792296442e-31	0.999968625511908	1.61257217873003e-06	ok	
block464__QTD000230__ENSG00000233276__3:49357747:49358165:clu_43073_-	block464	GPX1	ENSG00000233276	GTEx_colon_sigmoid_sQTL	sQTL	FinnGen_IBD	1e-06	1831	1.64817314691377e-35	2.97619591083139e-05	5.53768595989087e-31	0.999970076783437	1.61257451908354e-07	ok	
block464__QTD000231__ENSG00000145020__ENSG00000145020	block464	AMT	ENSG00000145020	GTEx_colon_transverse_eQTL	eQTL	Howard_DEP	1e-05	1734	3.16029009947087e-08	1.46784730690715e-05	0.00214604338840166	0.99676311608681	0.00107613044881976	ok	
block464__QTD000231__ENSG00000145020__ENSG00000145020	block464	AMT	ENSG00000145020	GTEx_colon_transverse_eQTL	eQTL	Howard_DEP	1e-06	1734	3.16335386274174e-08	1.46927032078392e-05	0.0021481238837689	0.997729434408454	0.000107717371030526	ok	
block464__QTD000231__ENSG00000145020__ENSG00000145020	block464	AMT	ENSG00000145020	GTEx_colon_transverse_eQTL	eQTL	FinnGen_DEP	1e-05	1734	1.33719969583947e-07	1.45813648242269e-05	0.00908045931197738	0.990169172487412	0.0007356531158156	ok	
block464__QTD000231__ENSG00000145020__ENSG00000145020	block464	AMT	ENSG00000145020	GTEx_colon_transverse_eQTL	eQTL	FinnGen_DEP	1e-06	1734	1.33808562601348e-07	1.45910253641718e-05	0.00908647535649439	0.990825185759032	7.36140505466473e-05	ok	
block464__QTD000231__ENSG00000145020__ENSG00000145020	block464	AMT	ENSG00000145020	GTEx_colon_transverse_eQTL	eQTL	deLange_IBD	1e-05	1734	6.53487370993237e-35	1.47258759998262e-05	4.43760606711023e-30	0.999983158707102	2.11541689965252e-06	ok	
block464__QTD000231__ENSG00000145020__ENSG00000145020	block464	AMT	ENSG00000145020	GTEx_colon_transverse_eQTL	eQTL	deLange_IBD	1e-06	1734	6.5348861515401e-35	1.47259040361098e-05	4.43761451577449e-30	0.999985062553871	2.11542092714997e-07	ok	
block464__QTD000231__ENSG00000145020__ENSG00000145020	block464	AMT	ENSG00000145020	GTEx_colon_transverse_eQTL	eQTL	FinnGen_IBD	1e-05	1734	8.15497185329028e-36	1.4725876300166e-05	5.53775852137295e-31	0.999983179122555	2.09500113949417e-06	ok	
block464__QTD000231__ENSG00000145020__ENSG00000145020	block464	AMT	ENSG00000145020	GTEx_colon_transverse_eQTL	eQTL	FinnGen_IBD	1e-06	1734	8.15498722952713e-36	1.47259040658734e-05	5.53776896284206e-31	0.999985064595429	2.09500508962842e-07	ok	
block464__QTD000231__ENSG00000164068__ENSG00000164068	block464	RNF123	ENSG00000164068	GTEx_colon_transverse_eQTL	eQTL	Howard_DEP	1e-05	1526	1.45204746523695e-06	0.000674178223820883	0.000279742849232055	0.129013145023731	0.870031481855752	ok	
block464__QTD000231__ENSG00000164068__ENSG00000164068	block464	RNF123	ENSG00000164068	GTEx_colon_transverse_eQTL	eQTL	Howard_DEP	1e-06	1526	6.69233679124561e-06	0.00310721780048482	0.00128930589861817	0.594608260175384	0.400988523788722	ok	
block464__QTD000231__ENSG00000164068__ENSG00000164068	block464	RNF123	ENSG00000164068	GTEx_colon_transverse_eQTL	eQTL	FinnGen_DEP	1e-05	1526	3.78584822391905e-05	0.004086259031506	0.00729359056280167	0.787032870623759	0.201549421299695	ok	
block464__QTD000231__ENSG00000164068__ENSG00000164068	block464	RNF123	ENSG00000164068	GTEx_colon_transverse_eQTL	eQTL	FinnGen_DEP	1e-06	1526	4.62475286030227e-05	0.00499173158197307	0.00890977446060234	0.961431178506475	0.0246210679223458	ok	
block464__QTD000231__ENSG00000164068__ENSG00000164068	block464	RNF123	ENSG00000164068	GTEx_colon_transverse_eQTL	eQTL	deLange_IBD	1e-05	1526	2.28710986620748e-32	0.00515384042335213	4.40621016734618e-30	0.992906376944197	0.00193978263245791	ok	
block464__QTD000231__ENSG00000164068__ENSG00000164068	block464	RNF123	ENSG00000164068	GTEx_colon_transverse_eQTL	eQTL	deLange_IBD	1e-06	1526	2.29110969552426e-32	0.00516285375599692	4.41391600118635e-30	0.994642828740411	0.000194317503592575	ok	
block464__QTD000231__ENSG00000164068__ENSG00000164068	block464	RNF123	ENSG00000164068	GTEx_colon_transverse_eQTL	eQTL	FinnGen_IBD	1e-05	1526	2.85381747418289e-33	0.00515329345877677	5.49799542045878e-31	0.99280089596646	0.00204581057475706	ok	
block464__QTD000231__ENSG00000164068__ENSG00000164068	block464	RNF123	ENSG00000164068	GTEx_colon_transverse_eQTL	eQTL	FinnGen_IBD	1e-06	1526	2.85908169980089e-33	0.00516279935734534	5.50813716519259e-31	0.99463224220966	0.000204958432992347	ok	
block464__QTD000231__ENSG00000173421__ENSG00000173421	block464	CCDC36	ENSG00000173421	GTEx_colon_transverse_eQTL	eQTL	Howard_DEP	1e-05	1906	3.36917829298193e-11	1.56483381137328e-08	0.00201984099680104	0.938066599967677	0.0599135433534923	ok	
block464__QTD000231__ENSG00000173421__ENSG00000173421	block464	CCDC36	ENSG00000173421	GTEx_colon_transverse_eQTL	eQTL	Howard_DEP	1e-06	1906	3.56120633405971e-11	1.65402231529906e-08	0.00213496286812267	0.991532185914111	0.00633283464193216	ok	
block464__QTD000231__ENSG00000173421__ENSG00000173421	block464	CCDC36	ENSG00000173421	GTEx_colon_transverse_eQTL	eQTL	FinnGen_DEP	1e-05	1906	1.42719612220241e-10	1.57424326275651e-08	0.00855611958590806	0.943719807532787	0.0477240569961538	ok	
block464__QTD000231__ENSG00000173421__ENSG00000173421	block464	CCDC36	ENSG00000173421	GTEx_colon_transverse_eQTL	eQTL	FinnGen_DEP	1e-06	1906	1.49124767221621e-10	1.64489418417489e-08	0.00894011216622364	0.986073283352162	0.00498658788354913	ok	
block464__QTD000231__ENSG00000173421__ENSG00000173421	block464	CCDC36	ENSG00000173421	GTEx_colon_transverse_eQTL	eQTL	deLange_IBD	1e-05	1906	7.40223491084535e-38	1.66804131582554e-08	4.4376807163994e-30	0.999999982511398	8.08189138794741e-10	ok	
block464__QTD000231__ENSG00000173421__ENSG00000173421	block464	CCDC36	ENSG00000173421	GTEx_colon_transverse_eQTL	eQTL	deLange_IBD	1e-06	1906	7.4022349162295e-38	1.66804131703882e-08	4.43768071962723e-30	0.999999983238766	8.08189139382588e-11	ok	
block464__QTD000231__ENSG00000173421__ENSG00000173421	block464	CCDC36	ENSG00000173421	GTEx_colon_transverse_eQTL	eQTL	FinnGen_IBD	1e-05	1906	9.23736537193811e-39	1.66804131582275e-08	5.53785156444109e-31	0.999999982509721	8.09863613917944e-10	ok	
block464__QTD000231__ENSG00000173421__ENSG00000173421	block464	CCDC36	ENSG00000173421	GTEx_colon_transverse_eQTL	eQTL	FinnGen_IBD	1e-06	1906	9.237365378671e-39	1.66804131703854e-08	5.53785156847749e-31	0.999999983238595	8.09863614508229e-11	ok	
block464__QTD000231__ENSG00000173540__ENSG00000173540	block464	GMPPB	ENSG00000173540	GTEx_colon_transverse_eQTL	eQTL	Howard_DEP	1e-05	1482	6.57749992925825e-16	3.05265533076003e-13	0.000167058847955769	0.0766097434686218	0.923223197683114	ok	
block464__QTD000231__ENSG00000173540__ENSG00000173540	block464	GMPPB	ENSG00000173540	GTEx_colon_transverse_eQTL	eQTL	Howard_DEP	1e-06	1482	3.88973038307342e-15	1.80524611430096e-12	0.000987934448717016	0.453046370223167	0.545965695326307	ok	
block464__QTD000231__ENSG00000173540__ENSG00000173540	block464	GMPPB	ENSG00000173540	GTEx_colon_transverse_eQTL	eQTL	FinnGen_DEP	1e-05	1482	3.12546713884148e-14	3.35038429886396e-12	0.00793822797649731	0.850807201829754	0.141254570190369	ok	
block464__QTD000231__ENSG00000173540__ENSG00000173540	block464	GMPPB	ENSG00000173540	GTEx_colon_transverse_eQTL	eQTL	FinnGen_DEP	1e-06	1482	3.58067520180101e-14	3.83835037852693e-12	0.00909438967009041	0.97472285382426	0.0161827565017751	ok	
block464__QTD000231__ENSG00000173540__ENSG00000173540	block464	GMPPB	ENSG00000173540	GTEx_colon_transverse_eQTL	eQTL	deLange_IBD	1e-05	1482	1.74721934608446e-41	3.93723529742145e-12	4.43768079395205e-30	0.99999999998812	7.93843934712736e-12	ok	
block464__QTD000231__ENSG00000173540__ENSG00000173540	block464	GMPPB	ENSG00000173540	GTEx_colon_transverse_eQTL	eQTL	deLange_IBD	1e-06	1482	1.74721934609695e-41	3.93723529744959e-12	4.43768079398371e-30	0.999999999995268	7.93843934718407e-13	ok	
block464__QTD000231__ENSG00000173540__ENSG00000173540	block464	GMPPB	ENSG00000173540	GTEx_colon_transverse_eQTL	eQTL	FinnGen_IBD	1e-05	1482	2.18038250327406e-42	3.93723529742235e-12	5.53785166123072e-31	0.999999999988347	7.71368100584708e-12	ok	
block464__QTD000231__ENSG00000173540__ENSG00000173540	block464	GMPPB	ENSG00000173540	GTEx_colon_transverse_eQTL	eQTL	FinnGen_IBD	1e-06	1482	2.18038250328922e-42	3.93723529744971e-12	5.53785166126928e-31	0.999999999995296	7.71368100590065e-13	ok	
block464__QTD000231__ENSG00000182179__ENSG00000182179	block464	UBA7	ENSG00000182179	GTEx_colon_transverse_eQTL	eQTL	Howard_DEP	1e-05	1426	1.78311546600168e-14	8.18886167434854e-12	0.00217187965313003	0.997423620580015	0.000404499758646915	ok	
block464__QTD000231__ENSG00000182179__ENSG00000182179	block464	UBA7	ENSG00000182179	GTEx_colon_transverse_eQTL	eQTL	Howard_DEP	1e-06	1426	1.78376484520611e-14	8.1918439133458e-12	0.0021726706133949	0.997786864671363	4.04647070324972e-05	ok	
block464__QTD000231__ENSG00000182179__ENSG00000182179	block464	UBA7	ENSG00000182179	GTEx_colon_transverse_eQTL	eQTL	FinnGen_DEP	1e-05	1426	6.17115840746456e-14	6.60123153133115e-12	0.0075166267339201	0.803858040284641	0.188625332974775	ok	
block464__QTD000231__ENSG00000182179__ENSG00000182179	block464	UBA7	ENSG00000182179	GTEx_colon_transverse_eQTL	eQTL	FinnGen_DEP	1e-06	1426	7.43300638066557e-14	7.95101873147258e-12	0.00905358942119011	0.968226959683562	0.0227194508872235	ok	
block464__QTD000231__ENSG00000182179__ENSG00000182179	block464	UBA7	ENSG00000182179	GTEx_colon_transverse_eQTL	eQTL	deLange_IBD	1e-05	1426	3.64334056389353e-41	8.2100104379199e-12	4.43768078456912e-30	0.999999997871655	2.12013623072793e-09	ok	
block464__QTD000231__ENSG00000182179__ENSG00000182179	block464	UBA7	ENSG00000182179	GTEx_colon_transverse_eQTL	eQTL	deLange_IBD	1e-06	1426	3.64334057084546e-41	8.21001045358558e-12	4.43768079303675e-30	0.999999999779774	2.1201362347734e-10	ok	
block464__QTD000231__ENSG00000182179__ENSG00000182179	block464	UBA7	ENSG00000182179	GTEx_colon_transverse_eQTL	eQTL	FinnGen_IBD	1e-05	1426	4.54658199419518e-42	8.21001043775119e-12	5.53785164940664e-31	0.999999997851063	2.14072640402844e-09	ok	
block464__QTD000231__ENSG00000182179__ENSG00000182179	block464	UBA7	ENSG00000182179	GTEx_colon_transverse_eQTL	eQTL	FinnGen_IBD	1e-06	1426	4.54658200295486e-42	8.21001045356902e-12	5.53785166007615e-31	0.999999999777714	2.14072640815286e-10	ok	
block464__QTD000231__ENSG00000225399__ENSG00000225399	block464	RP11-3B7.1	ENSG00000225399	GTEx_colon_transverse_eQTL	eQTL	Howard_DEP	1e-05	1918	7.3724991940328e-06	0.00342424375161118	0.00205717981282881	0.955442231822227	0.039068972114139	ok	
block464__QTD000231__ENSG00000225399__ENSG00000225399	block464	RP11-3B7.1	ENSG00000225399	GTEx_colon_transverse_eQTL	eQTL	Howard_DEP	1e-06	1918	7.64117889881817e-06	0.0035490351928962	0.0021321506538224	0.990261894738331	0.00404927823605194	ok	
block464__QTD000231__ENSG00000225399__ENSG00000225399	block464	RP11-3B7.1	ENSG00000225399	GTEx_colon_transverse_eQTL	eQTL	FinnGen_DEP	1e-05	1918	3.13587657308591e-05	0.0034549033839973	0.00875016980252302	0.964012637515027	0.0237509305327217	ok	
